Total SVs,SVPs,Axonal Transport SVs,Recycled SVs,PS Loc: 0,PS Loc: 3,PS Loc: 6,PS Loc: 9,PS Loc: 12,PS Loc: 15,PS Loc: 18,PS Loc: 21,PS Loc: 24,PS Loc: 27,PS Loc: 30,PS Loc: 33,PS Loc: 36,PS Loc: 39,PS Loc: 42,PS Loc: 45,PS Loc: 48,PS Loc: 51,PS Loc: 54,PS Loc: 57,PS Loc: 60,PS Loc: 63,PS Loc: 66,PS Loc: 69,PS Loc: 72,PS Loc: 75,PS Loc: 78,PS Loc: 81,PS Loc: 84,PS Loc: 87,PS Loc: 90,PS Loc: 93,PS Loc: 96,PS Loc: 99,PS Loc: 102,PS Loc: 105,PS Loc: 108,PS Loc: 111,PS Loc: 114,PS Loc: 117,PS Loc: 120,PS Loc: 123,PS Loc: 126,PS Loc: 129,PS Loc: 132,PS Loc: 135,PS Loc: 138,PS Loc: 141,PS Loc: 144,PS Loc: 147,PS Loc: 150,PS Loc: 153,PS Loc: 156,PS Loc: 159,PS Loc: 162,PS Loc: 165,PS Loc: 168,PS Loc: 171,PS Loc: 174,PS Loc: 177,PS Loc: 180,PS Loc: 183,PS Loc: 186,PS Loc: 189,PS Loc: 192,PS Loc: 195,PS Loc: 198,PS Loc: 201,PS Loc: 204,PS Loc: 207,PS Loc: 210,PS Loc: 213,PS Loc: 216,PS Loc: 219,PS Loc: 222,PS Loc: 225,PS Loc: 228,PS Loc: 231,PS Loc: 234,PS Loc: 237,PS Loc: 240,PS Loc: 243,PS Loc: 246,PS Loc: 249,PS Loc: 252,PS Loc: 255,PS Loc: 258,PS Loc: 261,PS Loc: 264,PS Loc: 267,PS Loc: 270,PS Loc: 273,PS Loc: 276,PS Loc: 279,PS Loc: 282,PS Loc: 285,PS Loc: 288,PS Loc: 291,PS Loc: 294,PS Loc: 297,PS Loc: 300
41253,6103,4795,35194,1,6,9,10,10,12,15,20,14,25,24,19,12,12,17,23,28,22,19,24,24,18,24,19,29,21,23,18,27,23,12,20,17,24,20,26,20,14,19,18,13,19,17,12,10,10,16,15,14,18,16,11,11,15,15,15,11,10,12,10,10,9,14,15,14,7,9,12,13,9,10,4,6,6,6,11,8,5,2,9,5,5,5,4,5,3,6,4,7,4,2,2,1,4,2,3,2,2,3,6,2
41261,6103,4782,35205,3,7,10,12,16,4,16,22,15,22,24,15,15,18,25,25,21,19,20,24,17,27,21,17,13,24,28,20,17,11,23,18,15,26,14,20,20,20,18,18,7,21,19,10,13,13,13,19,19,11,13,19,14,12,10,9,18,5,11,13,8,14,6,15,7,6,14,6,12,12,13,10,9,8,6,13,11,2,9,9,8,11,11,7,3,8,3,10,4,4,6,2,3,2,1,0,2,1,2,5,2
41266,6106,4760,35208,7,8,12,3,17,16,20,21,25,19,15,26,18,25,22,26,21,30,21,19,23,6,12,22,15,18,24,23,25,21,21,18,19,15,19,23,14,13,18,13,13,24,16,14,18,10,15,24,11,14,12,20,16,10,13,9,13,17,13,12,12,11,14,8,10,9,6,9,9,14,9,9,12,10,4,6,6,7,4,3,9,8,5,7,6,9,4,5,6,2,4,3,5,6,3,5,2,2,2,4,2
41272,6108,4786,35217,5,6,10,8,13,17,12,14,25,15,21,27,17,29,20,29,21,22,16,17,25,13,19,16,21,17,24,16,12,22,29,20,19,16,15,14,26,16,18,14,15,10,13,10,11,19,19,16,22,19,16,16,13,13,8,14,6,15,8,15,12,7,11,14,8,11,11,13,12,10,8,12,4,5,6,12,5,6,9,12,6,5,6,7,4,9,9,5,2,5,4,3,4,1,2,3,2,0,3,6,1
41277,6111,4736,35228,2,7,13,8,12,23,20,16,25,16,21,24,17,13,18,27,24,21,21,19,23,31,20,16,22,23,20,19,17,14,23,14,25,16,26,19,20,21,17,23,22,10,17,14,16,12,13,20,19,16,11,15,9,12,14,17,11,13,11,12,11,8,11,20,8,11,15,14,8,9,4,8,6,6,7,8,9,7,5,2,10,3,9,3,4,3,5,6,6,6,5,4,4,4,5,2,3,3,4,3,4
41287,6109,4789,35232,4,9,8,14,10,15,14,19,17,18,20,17,22,19,34,19,17,20,21,18,23,16,16,19,18,23,24,19,13,20,15,24,21,14,24,20,15,16,19,11,12,15,13,18,13,20,13,17,11,16,16,11,15,10,14,10,8,15,9,10,14,9,11,10,7,13,6,12,12,16,14,12,9,5,8,7,9,11,8,9,6,7,8,3,7,2,8,9,7,4,5,9,2,1,1,1,2,2,3,2,4
41290,6114,4715,35237,4,13,7,17,13,17,14,25,20,18,19,18,22,22,26,22,27,24,19,24,20,23,26,16,23,22,19,22,26,24,20,23,18,14,20,22,16,21,17,9,24,11,19,18,13,15,15,7,19,15,20,12,18,7,5,12,15,21,10,13,16,16,10,7,10,10,7,10,9,9,14,4,9,13,11,2,4,7,5,8,7,9,7,5,5,5,8,4,4,5,3,6,2,3,8,4,2,1,4,2,2
41293,6119,4811,35241,5,7,10,11,12,7,16,22,11,23,16,16,24,27,27,21,20,17,13,18,16,13,29,23,21,20,15,16,10,22,24,20,17,12,21,18,21,14,13,11,16,10,15,18,19,13,15,18,17,25,15,14,10,16,9,12,15,10,13,6,15,14,14,15,11,7,9,11,9,7,13,8,12,5,8,6,8,8,11,5,8,6,6,2,9,4,5,5,4,4,5,3,2,4,1,1,1,2,3,3,2
41299,6121,4788,35249,1,6,10,13,11,16,14,20,20,22,15,13,19,11,19,27,24,25,20,18,25,21,14,25,22,31,23,16,17,16,15,14,12,26,20,16,10,15,16,17,16,20,9,15,11,15,21,18,15,10,14,15,12,13,12,8,18,14,15,11,10,13,13,9,9,10,19,11,10,6,13,4,10,14,6,6,7,8,5,7,6,7,3,10,0,3,5,6,4,8,5,3,3,6,2,6,5,3,3,3,4
41309,6119,4784,35258,5,8,10,10,19,13,23,21,16,20,17,20,25,21,15,21,30,22,19,19,21,14,24,29,17,22,24,20,15,13,24,28,17,18,15,15,17,13,12,17,16,9,10,11,20,13,17,15,17,6,12,14,16,15,11,12,8,12,9,10,11,11,5,7,13,11,9,8,17,10,13,8,11,6,6,7,10,5,6,8,6,7,8,6,7,11,6,7,8,5,6,4,3,3,2,2,3,4,0,4,1
41314,6122,4740,35264,4,5,12,10,9,18,16,11,27,18,26,20,15,25,22,25,20,18,29,15,19,19,15,23,22,17,21,31,20,20,24,15,22,15,22,20,21,13,19,18,10,19,16,16,21,19,14,17,11,13,16,26,9,12,10,12,13,14,12,11,17,11,7,9,10,7,13,9,10,13,4,7,8,4,9,8,6,8,6,7,8,3,9,9,6,5,4,9,3,5,5,3,6,4,3,3,5,3,3,3,6
41322,6122,4782,35271,2,6,13,12,10,21,16,18,18,20,18,13,19,22,27,18,17,26,19,20,17,25,21,23,23,17,14,19,32,13,16,24,16,16,20,14,19,21,17,13,11,12,14,8,15,18,15,22,20,13,13,17,9,16,19,9,12,16,10,10,4,16,13,13,8,11,7,3,10,12,5,13,7,9,11,7,9,14,6,7,7,7,5,7,7,13,4,6,3,0,1,5,3,2,3,7,2,1,1,4,2
41334,6118,4773,35277,5,4,3,8,7,10,19,26,20,24,17,21,20,15,18,22,21,21,22,31,19,21,25,23,18,24,21,31,19,19,20,18,14,21,20,12,18,15,17,11,20,10,26,10,18,13,12,17,17,15,15,17,15,9,7,11,19,22,7,10,17,11,9,13,8,10,7,13,12,11,7,9,13,10,9,4,8,6,8,3,8,6,5,2,7,3,8,2,7,8,3,1,4,2,4,4,1,3,1,1,6
41337,6123,4756,35284,6,6,8,14,19,19,15,22,21,18,23,19,21,23,21,26,18,23,24,20,19,20,16,21,20,23,19,20,22,26,15,14,26,24,20,18,14,15,19,14,13,16,13,13,13,16,11,17,11,7,14,9,11,14,16,6,12,14,11,10,9,9,17,13,14,14,10,11,6,12,12,11,8,10,9,4,4,11,5,6,5,12,10,6,9,4,10,6,5,9,3,2,3,3,2,1,6,1,1,2,4
41348,6120,4766,35295,0,2,12,13,12,16,11,26,9,16,20,21,22,22,29,18,23,21,24,19,12,24,26,26,21,22,26,16,25,18,14,25,18,18,19,22,23,15,17,14,20,17,13,12,16,21,11,12,14,7,13,18,17,18,10,10,11,14,6,15,14,10,15,8,5,14,11,7,10,9,9,10,5,6,7,8,10,7,7,11,5,5,6,7,6,4,9,2,5,3,5,4,4,6,3,3,6,4,2,1,2
41351,6125,4781,35304,8,8,13,12,15,11,12,18,12,13,15,22,15,23,22,18,23,17,17,21,26,23,23,23,16,27,26,27,16,19,20,21,17,22,14,16,17,14,18,18,6,15,12,15,13,16,20,16,16,19,15,13,16,9,10,12,10,10,16,9,9,10,12,10,15,7,7,9,9,10,15,7,8,12,8,9,7,6,12,10,4,5,9,6,9,7,9,2,3,3,2,5,4,5,3,2,3,2,2,2,1
41358,6126,4767,35307,4,6,9,6,11,16,18,12,25,21,17,19,16,19,24,12,17,24,26,34,30,23,14,18,26,20,29,19,27,19,9,18,13,21,21,20,13,14,14,24,7,18,13,27,9,15,19,16,16,17,15,13,10,13,9,13,14,10,18,11,5,10,17,8,8,10,13,14,12,8,11,11,9,9,5,8,4,5,5,11,5,6,3,6,4,9,3,3,6,5,9,7,2,6,1,4,3,2,3,2,1
41371,6121,4698,35317,2,9,14,9,15,18,18,23,26,21,30,19,17,20,27,24,25,27,29,13,25,17,19,16,23,19,12,26,32,17,28,23,19,23,14,22,26,21,17,13,15,14,8,17,14,17,17,14,20,18,8,16,9,14,7,20,8,8,9,17,7,9,13,16,7,15,13,9,7,4,11,12,8,10,10,7,8,10,13,8,7,5,6,10,3,6,5,4,5,4,6,3,6,1,6,3,1,3,3,2,2
41376,6124,4806,35324,2,4,9,15,17,8,14,14,20,15,23,19,26,22,18,27,16,16,18,19,24,28,26,15,20,26,18,28,19,20,27,18,17,15,19,19,20,19,11,24,15,16,19,18,12,6,15,13,14,14,13,13,15,13,13,9,14,10,8,12,11,11,6,18,8,7,9,8,9,8,9,10,5,5,3,8,9,6,8,3,11,6,5,3,8,6,2,5,4,5,3,6,5,4,1,4,1,2,3,3,1
41381,6127,4791,35331,2,7,12,11,12,15,16,11,21,15,19,20,25,19,19,20,13,27,22,21,17,18,23,21,22,15,25,21,21,16,14,21,23,18,17,19,13,13,16,15,17,9,16,14,18,14,9,17,13,18,23,14,8,12,12,7,17,9,15,12,9,13,11,13,12,10,11,9,7,9,11,14,12,9,14,6,7,8,6,6,10,4,7,11,6,8,3,8,4,2,5,1,3,6,2,3,4,1,1,2,2
41384,6132,4788,35342,3,4,7,11,11,8,21,14,10,28,26,16,26,20,18,15,27,23,28,25,26,19,25,19,19,23,20,22,12,25,20,13,9,13,22,22,15,15,24,10,14,11,22,10,19,10,9,21,17,15,16,11,7,13,16,17,11,14,10,14,14,10,8,13,16,9,14,13,9,13,11,9,13,5,6,3,6,4,2,6,9,8,4,1,5,5,3,4,4,6,2,6,5,1,4,1,3,3,1,1,3
41391,6133,4692,35348,3,5,12,10,14,19,21,20,15,25,25,23,28,23,22,25,20,20,18,29,20,27,16,18,21,19,18,22,24,32,21,21,22,18,16,22,18,21,18,17,12,18,17,15,17,13,21,15,10,14,22,14,17,14,14,8,15,8,8,15,14,6,13,13,16,10,11,3,9,7,9,9,12,9,8,9,7,9,8,6,7,8,6,3,4,6,4,2,5,6,4,10,0,5,5,4,1,1,2,2,3
41396,6136,4774,35349,4,8,7,15,14,18,13,14,10,27,21,17,19,28,29,19,17,17,20,25,18,24,20,21,25,22,29,17,19,19,22,20,18,22,16,21,19,11,27,21,16,17,14,14,6,15,15,16,11,18,15,10,14,13,15,9,8,17,13,10,8,7,14,8,13,11,7,10,8,10,9,7,9,11,5,6,9,4,4,3,8,8,4,3,4,5,7,3,8,4,8,6,5,2,3,0,3,3,4,1,2
41401,6139,4755,35358,4,4,13,14,16,12,17,16,17,11,17,21,16,19,18,17,29,22,21,26,19,15,21,24,21,20,25,26,21,20,21,19,21,18,17,21,19,11,12,17,14,10,19,16,23,12,13,15,15,17,19,13,9,18,14,14,13,18,12,8,12,11,14,8,8,13,9,11,8,9,10,10,12,8,9,9,7,7,4,4,4,9,7,7,5,5,8,8,7,8,3,5,3,2,4,1,1,5,1,1,1
41410,6138,4751,35365,5,4,7,5,13,24,17,15,25,15,19,24,33,19,16,24,18,19,22,22,25,20,29,18,18,21,20,16,27,17,18,21,12,13,18,12,25,22,11,17,20,20,15,12,10,18,17,20,14,21,16,5,11,9,12,18,14,9,21,7,9,10,15,12,8,16,16,11,16,8,9,11,7,7,3,4,6,6,7,7,9,9,8,4,1,3,3,9,4,6,7,3,5,4,0,3,3,2,3,2,3
41420,6136,4693,35371,3,9,6,12,17,20,17,16,18,17,17,29,26,20,19,18,19,20,28,23,29,22,24,28,24,20,24,20,28,19,24,22,20,17,17,11,16,16,21,15,19,18,16,16,17,17,16,15,13,16,13,26,9,14,21,6,11,9,12,16,7,16,9,12,11,8,11,9,5,10,12,11,5,10,7,5,9,6,9,8,7,7,6,11,6,5,4,6,5,5,12,2,4,2,6,3,3,3,3,3,2
41431,6133,4769,35375,6,5,15,15,14,16,18,13,26,21,26,17,19,30,17,17,17,26,19,18,19,16,26,22,21,25,14,14,14,17,25,17,25,17,20,12,12,24,19,17,15,17,17,6,16,13,14,12,12,12,14,11,15,18,17,14,12,12,12,10,13,10,11,11,15,10,8,8,12,12,9,13,17,1,8,9,5,8,5,11,4,11,8,1,5,9,4,9,3,4,6,4,3,4,2,4,4,3,0,3,0
41439,6133,4793,35379,3,11,8,15,15,9,14,20,20,12,12,22,23,15,18,20,16,30,20,26,17,22,20,17,25,19,21,26,27,18,18,18,19,19,16,18,19,20,14,12,15,12,15,15,16,20,15,9,15,17,19,18,20,12,12,15,9,9,15,13,6,7,21,14,8,14,16,6,6,8,8,8,10,10,4,6,8,9,4,3,5,4,12,5,4,7,5,5,6,3,4,4,2,3,4,4,5,2,1,0,1
41446,6134,4791,35384,0,5,3,10,12,22,20,19,9,22,19,23,27,18,23,24,15,17,13,20,22,18,22,22,18,11,16,30,18,29,20,21,23,21,14,11,15,16,18,21,14,17,13,16,16,12,20,15,21,14,13,13,12,11,14,12,12,17,13,15,9,8,10,8,15,14,8,12,8,6,8,10,12,5,6,9,4,10,7,3,10,9,4,7,3,7,12,2,5,7,4,4,3,2,4,5,7,1,3,3,0
41451,6137,4737,35393,9,6,12,9,15,18,11,18,14,22,24,23,25,22,20,29,14,25,29,20,30,23,19,24,25,20,23,22,19,26,20,17,25,19,18,8,14,22,9,16,18,20,19,18,11,16,12,17,14,17,15,12,18,7,11,15,7,11,16,11,14,6,8,4,9,12,11,7,8,6,5,10,11,9,10,10,9,7,6,10,5,5,10,13,8,3,2,3,5,6,5,6,4,8,5,0,3,3,0,3,3
41458,6138,4751,35398,1,7,8,13,19,17,18,25,17,29,20,22,18,19,27,23,15,18,25,17,16,23,26,21,18,22,21,13,24,25,21,29,28,22,19,14,23,11,18,15,16,11,14,13,13,11,10,16,9,16,13,17,15,12,16,14,12,10,11,11,15,9,13,14,9,11,9,8,9,14,13,13,10,7,6,14,4,7,10,7,8,5,6,4,5,5,7,3,5,5,3,1,5,4,3,4,0,6,1,0,0
41465,6139,4791,35406,7,9,10,11,14,14,13,19,19,18,26,12,14,22,18,15,21,17,24,20,25,15,16,29,20,28,29,26,17,27,24,16,23,15,24,15,15,21,16,18,9,6,18,12,14,14,19,13,12,14,18,15,17,17,18,5,7,13,9,7,16,13,9,11,11,10,10,11,10,11,7,10,8,10,3,7,8,5,3,10,7,6,6,3,2,6,9,4,3,7,5,5,3,4,4,2,3,3,1,1,2
41470,6142,4766,35413,1,5,5,13,20,16,16,19,18,17,22,19,17,15,15,23,20,12,21,20,19,22,23,27,10,21,30,12,31,21,17,20,16,9,20,14,16,17,16,20,25,13,16,18,7,13,24,18,19,21,17,11,8,15,14,14,18,10,13,14,9,9,12,6,14,13,12,9,11,9,6,12,10,13,6,5,12,11,6,8,4,8,8,8,3,10,4,5,6,6,1,2,5,2,1,7,6,4,1,2,2
41478,6142,4798,35421,7,16,10,7,7,11,19,24,22,19,12,22,25,21,25,24,23,20,21,19,26,24,24,17,22,26,14,21,22,14,23,21,13,20,15,13,18,7,15,24,17,18,11,15,17,15,13,9,17,15,10,19,10,9,12,14,14,11,13,17,8,10,8,8,9,8,5,6,6,6,13,6,7,8,5,4,8,9,5,4,10,11,9,4,8,6,8,5,10,5,6,7,3,2,1,3,2,3,2,1,1
41485,6143,4792,35423,6,3,6,16,12,20,19,11,23,15,18,20,20,26,24,32,14,15,22,23,18,18,23,22,22,13,16,18,21,23,20,19,21,23,16,16,12,23,11,18,23,15,20,8,10,23,14,11,16,6,12,14,17,19,14,16,9,8,9,10,10,16,8,16,9,12,10,7,14,7,7,12,9,11,10,5,10,6,8,9,7,3,4,3,7,6,9,6,3,2,8,2,2,6,2,2,5,1,2,1,1
41490,6146,4803,35426,6,7,8,17,13,17,16,18,18,17,16,23,21,16,30,18,18,19,13,22,28,22,14,16,23,26,29,23,23,17,24,19,15,17,21,17,20,14,17,20,15,10,13,20,11,13,12,17,20,14,11,15,11,15,11,11,14,17,5,8,7,14,13,9,9,15,12,6,8,9,8,6,12,9,2,5,3,3,7,11,8,8,2,3,3,8,4,8,2,7,10,3,5,6,4,3,0,2,2,3,1
41498,6146,4782,35436,7,4,9,11,13,20,20,15,14,28,19,22,12,20,20,17,22,17,20,24,18,18,28,22,18,18,22,22,20,26,20,16,18,24,13,15,14,10,21,17,11,19,19,15,13,10,14,22,19,26,16,11,8,13,11,11,15,14,13,14,13,8,8,14,11,11,9,11,7,9,13,12,12,11,10,5,8,12,5,4,3,3,6,6,10,3,4,2,7,3,4,0,3,4,4,7,2,2,4,1,1
41502,6150,4815,35442,6,6,11,8,9,20,13,17,23,13,23,25,14,26,20,21,25,19,21,29,18,17,34,23,23,23,16,17,25,24,21,17,15,20,23,20,15,16,10,12,15,15,16,12,19,12,14,19,5,9,13,8,20,8,11,13,10,14,14,15,16,12,13,6,8,10,5,6,3,11,5,10,8,5,6,4,6,2,9,6,6,7,5,11,5,3,4,6,3,7,7,7,5,2,3,4,3,3,0,1,2
41510,6150,4742,35449,5,3,12,10,20,21,12,15,15,12,23,20,16,15,18,22,22,26,18,18,28,26,26,14,18,23,19,18,23,33,23,16,16,15,18,10,25,14,17,18,26,17,14,23,16,11,14,24,8,16,16,10,24,11,15,19,11,10,9,12,15,7,14,11,18,6,9,10,8,9,10,5,11,14,6,12,6,9,9,7,10,5,3,8,4,9,9,8,2,6,1,6,5,3,2,3,4,4,1,1,0
41513,6155,4754,35458,2,6,15,8,14,18,25,18,20,21,19,18,13,27,17,23,15,21,22,18,22,25,21,24,18,19,33,22,16,20,24,19,21,21,21,17,20,20,16,14,22,13,23,10,16,14,13,19,20,13,13,14,11,13,13,12,16,10,13,8,16,11,10,8,8,9,12,15,8,5,7,12,3,6,8,5,4,5,6,10,10,5,7,4,6,5,6,5,6,5,4,6,5,2,5,3,0,2,2,3,3
41519,6157,4772,35464,4,4,10,9,17,16,15,20,29,19,28,15,17,11,20,23,18,20,25,20,32,28,21,23,21,16,23,19,20,20,16,22,13,17,14,12,10,14,15,17,15,29,14,6,18,11,15,13,22,18,16,16,6,14,9,12,10,16,21,8,6,9,13,16,7,9,9,6,9,7,8,19,12,9,12,14,7,4,9,7,4,11,4,8,5,8,5,6,5,4,2,5,3,4,2,1,6,1,2,3,0
41524,6160,4824,35470,3,5,8,6,17,9,14,20,19,15,18,15,24,18,21,17,20,21,24,21,23,23,20,24,22,13,21,24,16,21,19,13,18,15,25,30,20,11,14,15,16,15,18,12,16,17,15,4,13,10,12,13,13,11,12,10,10,13,11,15,16,12,8,15,10,9,12,6,7,5,15,12,11,9,6,7,1,7,4,5,8,3,6,8,8,3,7,4,7,12,7,7,2,1,2,0,5,1,1,2,1
41529,6163,4765,35479,5,7,8,10,18,18,12,15,17,24,11,25,18,14,19,21,20,24,20,25,13,25,17,26,27,17,19,22,19,20,25,19,12,23,16,15,11,17,16,24,19,16,14,9,13,15,19,15,15,11,14,20,14,14,19,10,13,11,11,16,8,4,8,12,9,14,9,9,11,13,11,11,8,9,14,7,8,9,9,8,7,8,5,3,8,3,9,5,7,5,5,2,5,4,2,2,2,5,3,2,0
41533,6167,4706,35483,2,8,9,12,15,22,17,26,19,19,16,20,29,22,27,14,16,22,27,17,15,22,28,13,23,31,24,18,16,22,28,19,14,20,22,26,13,21,27,19,12,18,11,26,11,14,14,14,22,20,10,11,12,16,12,17,11,11,10,16,9,14,10,10,14,13,13,9,16,9,10,7,5,5,12,7,5,6,6,9,6,7,2,5,6,6,6,5,3,5,7,3,3,6,3,3,2,4,2,0,3
41537,6171,4795,35487,3,10,4,7,15,13,20,27,15,19,17,20,19,14,24,18,21,23,20,19,34,20,19,21,24,16,23,24,21,16,25,6,16,19,17,16,16,8,17,16,17,8,23,14,10,13,14,15,13,15,16,12,16,8,13,13,14,10,17,16,10,11,11,10,10,5,7,11,6,6,11,10,14,10,13,16,8,7,4,8,11,4,4,5,8,7,6,6,2,4,3,4,6,3,2,3,3,4,2,1,0
41544,6172,4786,35493,5,8,5,8,10,17,14,24,15,19,18,23,18,26,17,23,21,22,15,24,23,23,24,29,17,22,27,29,12,23,20,19,15,16,18,22,14,12,20,12,20,20,18,15,18,22,8,13,8,17,17,10,13,10,10,7,12,14,14,6,14,13,12,4,9,9,13,13,5,13,11,11,7,8,4,4,8,4,5,4,7,6,5,8,3,5,4,8,10,7,7,3,3,5,1,3,2,1,1,1,3
41556,6168,4816,35498,8,4,11,16,22,16,21,21,16,10,15,16,26,19,18,17,17,18,20,23,28,16,16,25,17,20,22,18,33,18,20,18,17,11,15,18,19,11,19,22,18,10,17,13,13,20,17,15,13,14,10,11,17,8,12,23,14,9,10,10,13,10,5,3,13,7,9,7,11,6,12,10,8,9,3,6,4,5,9,5,6,9,10,8,2,7,2,9,3,6,7,3,1,3,5,3,5,3,4,0,0
41563,6169,4718,35506,7,9,8,10,14,18,21,23,24,16,19,17,21,19,23,18,23,24,28,24,13,24,22,20,16,23,23,14,25,17,20,23,25,18,20,21,14,22,18,18,23,17,16,17,21,10,15,15,11,19,16,14,9,11,20,11,12,12,12,8,15,17,11,14,11,9,11,8,12,14,11,10,7,9,4,6,11,8,8,4,2,8,2,8,6,3,7,8,4,9,4,5,6,3,4,0,2,2,2,2,1
41571,6169,4825,35518,8,7,4,4,14,15,18,22,20,19,24,17,17,18,16,20,18,15,16,28,26,26,24,16,22,14,14,24,22,31,10,19,13,25,15,10,13,14,12,20,11,12,11,14,17,13,17,17,21,12,14,17,6,13,6,11,11,11,18,11,12,20,14,10,9,7,8,9,11,5,9,13,9,8,8,9,12,4,6,7,3,6,4,5,5,5,10,10,2,3,5,5,7,4,2,1,4,1,1,1,1
41576,6172,4778,35524,6,4,8,11,13,12,14,19,22,14,14,25,14,19,19,18,21,25,20,19,24,12,27,20,24,33,33,14,15,19,24,23,23,17,14,17,20,14,16,16,17,19,21,14,19,9,9,5,21,13,15,10,11,15,15,10,13,13,13,9,6,19,11,8,3,8,17,9,10,11,7,8,12,7,9,11,8,10,9,7,4,6,5,4,9,4,10,5,4,6,7,7,3,0,2,3,4,4,0,1,3
41586,6170,4801,35530,3,7,8,15,17,19,21,16,18,20,18,26,16,15,24,24,15,21,20,21,17,22,18,22,24,20,21,18,22,25,20,14,21,22,11,17,17,25,14,18,23,15,10,14,15,11,17,18,12,14,16,8,16,14,11,9,14,12,10,10,9,5,10,10,4,11,9,6,11,6,3,16,11,6,5,5,10,11,7,7,2,5,8,8,10,3,5,4,10,3,6,5,1,4,1,4,4,5,2,2,0
41591,6173,4750,35538,3,9,12,14,15,11,19,13,22,18,19,13,19,27,19,18,22,26,25,13,35,19,22,23,19,21,18,27,23,16,17,27,21,16,20,15,14,21,22,14,16,20,16,17,13,10,12,7,16,16,13,19,8,15,15,20,15,12,9,14,15,9,16,8,13,14,9,8,10,12,12,7,13,8,8,5,6,12,6,9,4,4,4,5,3,6,7,6,7,3,2,5,4,1,1,1,3,2,1,2,2
41595,6177,4780,35544,2,5,7,5,15,21,14,14,21,21,22,15,22,17,18,16,20,25,26,24,26,25,26,23,17,18,18,18,28,15,23,18,22,16,20,12,14,14,28,16,15,13,15,17,11,10,11,17,19,16,16,12,16,7,14,8,14,15,17,13,8,11,12,16,11,10,6,12,7,10,13,7,11,6,7,8,7,7,6,6,7,3,4,4,4,6,5,7,9,7,4,10,4,2,3,0,1,4,2,0,1
41608,6172,4748,35547,4,6,13,11,15,22,17,17,23,20,18,17,20,25,20,20,24,21,21,32,13,23,16,25,26,21,34,20,18,15,23,15,17,27,17,17,14,30,12,11,14,17,17,25,16,14,13,19,13,16,18,12,11,7,13,9,10,12,9,13,10,6,16,10,11,12,13,13,14,8,10,10,4,6,12,7,7,10,3,9,6,5,4,4,7,6,8,3,3,9,4,4,5,1,2,2,2,1,3,2,3
41613,6175,4808,35554,6,6,8,15,16,18,15,26,18,18,16,22,20,22,16,17,23,25,23,16,19,22,27,24,26,22,14,13,21,24,16,18,15,16,16,19,16,13,18,13,19,16,15,9,20,22,9,12,22,14,12,16,17,18,10,14,12,11,12,11,8,8,12,9,12,8,12,9,6,3,9,9,6,7,5,9,5,5,10,6,2,8,5,3,6,5,4,5,5,9,5,4,7,1,4,3,3,1,3,0,1
41624,6172,4730,35570,4,11,8,17,19,12,19,26,11,23,20,20,22,16,18,19,20,21,20,24,17,26,22,14,22,26,28,18,22,22,18,24,27,17,23,22,21,15,14,13,18,14,17,14,21,13,13,18,12,13,18,15,17,14,18,14,5,16,14,10,9,19,4,12,11,7,8,12,13,9,8,6,9,14,6,9,6,4,11,9,8,3,5,6,5,6,6,4,6,4,3,7,3,2,2,3,3,1,4,0,2
41631,6173,4810,35574,1,6,11,7,9,12,15,21,19,20,19,19,14,18,15,20,15,18,21,24,18,22,17,31,25,14,18,21,13,21,20,15,25,19,13,17,11,24,15,20,11,17,14,13,10,10,9,15,14,16,18,15,12,20,11,17,8,18,12,13,18,10,9,8,16,8,7,8,12,13,6,11,6,13,4,9,10,10,8,13,2,4,7,5,7,4,8,8,7,5,8,5,5,7,4,1,1,0,1,2,1
41636,6176,4759,35580,2,9,10,13,16,14,22,13,16,22,17,16,21,30,22,21,15,28,27,21,24,11,29,18,21,23,16,30,24,16,10,27,19,16,28,19,13,14,21,12,19,18,14,18,19,12,17,13,16,19,9,14,24,8,12,13,7,6,9,11,9,13,8,8,15,10,7,10,9,9,12,8,10,11,7,9,6,11,8,4,7,8,4,5,7,4,5,5,7,3,6,5,3,2,5,0,1,4,3,4,1
41649,6171,4809,35584,5,8,8,18,9,15,16,19,20,13,20,25,30,21,22,25,18,14,24,17,13,26,22,25,30,13,17,14,20,17,23,14,12,22,21,18,16,15,22,16,24,16,19,17,21,15,10,11,13,15,11,13,16,13,11,8,12,12,14,10,10,9,6,15,12,10,6,11,14,4,12,7,7,7,9,4,4,10,4,4,12,3,4,7,5,7,2,3,4,6,3,7,4,3,3,1,0,4,2,4,3
41656,6172,4756,35590,5,5,9,13,16,18,14,21,21,13,21,17,17,21,13,13,23,25,23,24,16,19,21,22,25,15,27,21,22,28,22,14,25,21,20,23,19,18,11,14,14,22,14,17,10,21,18,13,14,14,16,17,11,23,15,16,13,9,13,13,13,10,11,9,11,16,12,7,5,9,9,12,15,4,8,8,5,12,5,7,6,5,3,6,9,2,3,9,5,3,3,3,4,5,1,7,4,1,2,2,1
41664,6172,4815,35598,6,6,4,11,9,11,22,20,21,21,19,17,22,21,19,9,26,20,21,24,22,16,23,19,26,15,17,16,21,19,19,21,15,22,10,21,28,14,18,16,16,13,19,16,10,17,20,6,15,11,14,14,14,12,18,8,8,10,17,8,14,20,8,10,10,10,7,8,9,12,10,6,9,5,12,6,14,7,8,3,7,9,7,6,8,7,5,7,9,5,2,2,4,3,5,1,1,0,1,1,0
