Total SVs,SVPs,Axonal Transport SVs,Recycled SVs,PS Loc: 0,PS Loc: 3,PS Loc: 6,PS Loc: 9,PS Loc: 12,PS Loc: 15,PS Loc: 18,PS Loc: 21,PS Loc: 24,PS Loc: 27,PS Loc: 30,PS Loc: 33,PS Loc: 36,PS Loc: 39,PS Loc: 42,PS Loc: 45,PS Loc: 48,PS Loc: 51,PS Loc: 54,PS Loc: 57,PS Loc: 60,PS Loc: 63,PS Loc: 66,PS Loc: 69,PS Loc: 72,PS Loc: 75,PS Loc: 78,PS Loc: 81,PS Loc: 84,PS Loc: 87,PS Loc: 90,PS Loc: 93,PS Loc: 96,PS Loc: 99,PS Loc: 102,PS Loc: 105,PS Loc: 108,PS Loc: 111,PS Loc: 114,PS Loc: 117,PS Loc: 120,PS Loc: 123,PS Loc: 126,PS Loc: 129,PS Loc: 132,PS Loc: 135,PS Loc: 138,PS Loc: 141,PS Loc: 144,PS Loc: 147,PS Loc: 150,PS Loc: 153,PS Loc: 156,PS Loc: 159,PS Loc: 162,PS Loc: 165,PS Loc: 168,PS Loc: 171,PS Loc: 174,PS Loc: 177,PS Loc: 180,PS Loc: 183,PS Loc: 186,PS Loc: 189,PS Loc: 192,PS Loc: 195,PS Loc: 198,PS Loc: 201,PS Loc: 204,PS Loc: 207,PS Loc: 210,PS Loc: 213,PS Loc: 216,PS Loc: 219,PS Loc: 222,PS Loc: 225,PS Loc: 228,PS Loc: 231,PS Loc: 234,PS Loc: 237,PS Loc: 240,PS Loc: 243,PS Loc: 246,PS Loc: 249,PS Loc: 252,PS Loc: 255,PS Loc: 258,PS Loc: 261,PS Loc: 264,PS Loc: 267,PS Loc: 270,PS Loc: 273,PS Loc: 276,PS Loc: 279,PS Loc: 282,PS Loc: 285,PS Loc: 288,PS Loc: 291,PS Loc: 294,PS Loc: 297,PS Loc: 300
7431,1085,3332,1767,7,19,11,14,18,24,15,26,33,34,20,35,29,22,37,37,28,39,31,34,24,29,33,28,32,26,40,34,19,29,27,38,28,32,29,31,28,29,23,26,25,19,28,32,37,29,36,27,27,30,38,22,21,31,22,23,22,24,20,28,21,21,22,27,16,26,25,32,24,30,22,23,29,13,20,16,19,28,22,18,15,12,11,8,18,18,17,17,7,12,10,12,10,13,8,6,13,8,9,9,6
7441,1083,3388,1773,6,9,11,14,22,22,25,35,34,24,27,31,26,32,40,32,32,37,28,29,23,31,35,21,36,31,42,29,27,39,32,34,28,24,17,20,26,27,22,23,34,23,22,30,29,24,31,26,33,26,34,25,19,34,21,25,23,21,21,25,17,18,31,20,24,22,22,31,26,27,18,24,28,16,23,15,19,14,26,11,15,11,14,12,20,12,16,15,14,16,10,8,8,9,10,8,12,9,6,6,8
7448,1084,3355,1778,5,10,11,14,20,21,28,32,33,22,23,31,22,29,37,33,37,31,28,37,26,39,36,22,36,41,34,29,27,30,37,32,31,31,22,27,30,26,17,25,30,29,31,29,18,29,23,25,27,30,34,25,26,31,21,22,30,25,24,26,23,20,29,19,27,22,16,24,26,23,21,28,31,13,18,21,27,22,20,12,12,6,16,17,17,18,14,11,13,15,13,10,13,8,6,11,8,11,3,8,6
7457,1083,3380,1781,4,10,12,17,16,21,23,28,26,23,21,29,29,30,37,29,39,28,29,29,22,35,43,27,39,45,28,29,34,39,27,30,35,34,26,30,31,34,20,26,29,20,37,29,25,26,19,25,29,32,29,23,28,27,21,23,28,31,30,18,22,15,27,21,21,22,14,20,21,21,20,29,27,13,20,22,21,21,22,12,13,10,18,12,15,16,18,13,14,11,13,11,14,8,6,7,9,14,1,10,9
7460,1088,3331,1785,5,12,13,14,15,28,17,26,28,27,21,24,33,27,32,32,40,29,25,31,20,30,40,27,42,46,35,28,32,26,28,35,41,28,30,26,28,34,20,29,27,29,38,34,27,29,22,33,24,27,20,25,22,21,25,20,21,30,25,25,31,20,30,21,31,27,20,24,25,25,23,21,23,19,18,19,25,18,24,9,24,10,16,9,19,19,18,13,17,13,12,9,14,8,9,5,10,15,6,7,10
7469,1087,3381,1789,5,8,13,14,18,27,23,33,31,24,28,28,29,38,25,29,46,34,25,28,18,33,34,18,35,49,39,31,35,25,34,34,38,29,23,26,21,27,25,24,23,25,26,38,23,29,26,34,30,37,21,18,22,24,24,21,20,25,20,22,30,19,22,24,25,30,15,22,27,22,17,21,17,16,17,21,27,16,23,14,16,9,18,10,14,13,17,21,20,11,13,10,15,12,8,6,7,13,9,8,12
7478,1086,3360,1792,10,9,13,15,17,23,26,34,29,30,33,18,25,32,30,35,40,35,32,26,28,24,33,26,31,33,32,25,24,26,42,34,36,35,30,25,25,20,27,21,25,28,31,31,22,31,28,29,32,36,27,25,23,25,26,23,23,24,21,18,27,20,23,32,24,21,18,22,26,22,19,24,17,21,21,21,24,19,25,15,17,14,21,13,17,12,16,17,16,13,13,9,16,16,7,4,12,9,7,6,13
7485,1087,3452,1793,9,8,11,14,18,24,24,32,29,27,32,22,26,32,33,32,31,43,26,22,23,26,34,30,34,29,30,22,23,27,31,34,27,32,31,24,31,30,29,24,22,24,36,32,28,26,26,27,33,32,23,25,23,34,22,19,20,21,21,17,21,24,23,24,30,18,14,17,22,20,26,19,19,20,22,21,20,18,22,17,10,12,23,19,17,14,11,14,15,11,10,9,12,13,9,8,7,7,9,4,12
7492,1088,3386,1793,10,10,12,13,16,22,27,31,28,37,25,25,21,28,31,36,28,37,31,25,29,30,43,32,28,28,38,25,24,29,26,42,24,29,24,31,39,30,23,22,30,29,42,34,26,29,24,21,36,26,30,29,28,28,20,26,24,17,20,27,28,21,18,26,26,22,18,31,29,24,20,24,24,19,22,21,21,14,18,14,11,11,16,16,14,13,16,12,14,9,10,14,7,13,13,6,9,13,6,6,9
7497,1091,3460,1794,9,13,14,16,18,19,27,33,29,37,21,25,27,27,23,29,27,34,33,19,30,22,39,32,27,27,31,25,28,24,27,40,38,30,35,29,37,17,23,17,30,31,30,30,27,23,26,25,40,24,32,36,23,25,17,20,18,19,22,20,32,20,25,25,19,20,21,28,29,33,25,22,15,14,21,23,17,13,19,13,12,8,10,17,17,9,16,14,14,15,12,15,6,13,10,5,11,11,5,6,7
7504,1092,3407,1802,5,16,19,13,18,20,27,26,35,30,23,27,32,23,23,28,27,29,30,28,43,28,41,33,27,25,35,24,26,34,25,41,40,33,32,34,29,17,22,23,23,32,28,29,27,22,34,27,33,31,26,35,33,24,19,25,20,22,26,18,28,22,23,23,25,21,23,27,29,26,27,16,13,19,19,27,23,16,17,16,15,12,12,15,15,10,11,14,13,16,10,14,5,13,5,6,11,12,8,6,7
7510,1094,3413,1806,5,17,14,16,22,22,31,24,29,32,21,25,30,19,32,29,27,33,31,24,36,28,40,31,27,28,37,29,26,36,26,30,43,29,28,32,25,24,21,21,24,31,24,32,27,28,35,29,29,33,24,33,31,21,14,25,23,23,18,23,28,20,26,32,24,23,18,26,27,28,26,20,13,21,15,21,25,21,17,14,16,16,14,14,17,12,14,15,14,11,10,9,7,15,5,9,8,11,2,11,9
7519,1093,3376,1808,6,11,11,21,24,29,25,20,28,33,27,30,29,22,35,33,37,28,30,31,31,28,32,32,37,35,33,35,25,35,35,22,44,26,28,32,21,30,23,20,27,31,33,30,27,31,28,29,20,38,20,31,26,20,18,30,20,17,21,22,25,20,26,23,24,27,22,31,28,27,24,18,20,20,15,23,20,17,17,18,20,14,16,15,23,15,17,14,12,13,11,5,12,13,10,7,9,9,6,12,4
7525,1095,3403,1810,5,13,11,16,22,30,17,24,31,35,31,24,36,23,27,28,39,29,26,29,28,31,30,26,31,35,27,30,37,34,22,28,40,40,27,31,22,30,23,25,30,29,36,23,27,24,35,29,24,46,21,26,28,18,21,31,20,10,21,21,16,28,21,21,23,22,19,26,28,24,31,23,24,28,19,22,14,15,13,19,23,11,12,15,21,15,15,15,10,12,13,9,13,17,10,11,9,8,11,9,4
7532,1096,3397,1819,4,13,14,18,17,24,20,31,26,37,33,23,29,20,30,26,35,32,24,35,26,36,28,33,27,30,20,36,30,37,25,29,47,34,31,34,29,29,25,24,30,25,27,21,31,28,30,28,18,40,27,26,31,24,22,21,24,16,18,28,20,21,16,20,19,16,25,29,28,23,23,27,27,29,20,20,22,21,13,21,19,8,12,10,20,15,15,14,11,18,14,14,15,14,8,7,7,12,10,8,9
7539,1097,3386,1823,5,8,11,17,17,25,28,27,25,32,28,23,27,28,30,31,28,28,26,32,29,35,36,36,30,39,27,37,38,36,27,35,41,33,34,36,26,27,22,28,28,25,31,24,28,31,31,32,17,42,30,28,24,19,32,19,22,17,13,26,18,26,21,15,26,18,24,31,21,20,29,31,27,18,23,23,20,21,10,20,18,12,15,13,19,15,15,13,8,11,15,10,13,8,10,6,8,7,10,5,10
7546,1098,3443,1825,4,7,10,15,20,19,27,29,28,30,30,27,29,28,25,34,28,24,29,33,28,28,45,29,31,31,26,31,37,31,31,32,32,24,33,41,27,30,25,23,35,30,32,28,30,27,31,33,21,31,23,19,26,14,29,22,19,9,16,27,17,25,25,19,30,18,27,29,26,21,25,29,24,20,20,22,18,12,14,20,14,15,14,14,12,15,21,13,11,12,16,10,15,7,9,5,9,9,5,6,12
7553,1099,3480,1827,5,5,15,16,18,16,19,24,24,30,38,34,20,23,27,35,29,28,36,31,22,27,35,26,28,31,28,23,40,39,31,34,38,29,29,31,26,25,25,22,28,32,34,28,27,22,28,34,25,30,26,21,29,15,28,28,14,12,24,17,19,32,32,14,32,19,26,29,32,20,21,29,25,19,16,18,21,15,18,19,11,16,13,19,16,11,21,7,8,12,12,10,16,6,10,7,8,4,4,7,8
7561,1099,3494,1833,10,7,15,13,16,13,25,27,21,29,34,35,18,18,21,36,37,30,38,31,27,24,28,22,28,30,28,28,34,33,35,34,32,34,34,33,33,25,25,23,32,34,27,35,27,24,27,35,25,32,25,21,28,15,30,28,17,21,30,25,18,30,25,19,26,14,17,19,27,27,13,23,23,18,16,19,19,16,14,17,12,13,9,13,13,16,25,9,13,13,10,11,14,7,10,10,5,4,9,5,11
7569,1099,3446,1837,10,10,12,23,23,19,31,23,23,30,29,29,19,22,31,32,35,33,30,29,29,26,28,27,31,30,33,30,29,36,27,38,41,26,30,26,26,23,31,27,24,35,28,32,24,27,30,38,28,24,34,27,23,16,25,31,14,25,32,20,23,30,29,19,23,17,26,18,18,25,16,27,24,18,16,21,21,17,20,19,16,13,13,19,13,13,14,13,18,6,7,13,12,5,11,10,6,9,8,5,11
7576,1100,3465,1840,5,6,11,24,24,20,27,27,19,31,30,33,25,24,29,28,38,29,30,31,31,37,23,28,34,37,24,25,32,32,31,34,32,29,31,31,32,22,25,22,23,33,26,34,33,27,24,27,34,22,33,31,16,21,27,31,19,25,21,15,23,24,23,20,30,19,27,24,15,22,19,29,30,18,19,22,26,15,15,17,13,17,13,12,9,12,14,16,15,8,6,11,11,7,12,10,9,10,5,9,10
7582,1102,3401,1846,8,4,11,25,19,24,24,30,17,35,29,30,22,23,28,22,37,33,27,28,28,41,29,31,37,35,33,31,27,28,35,32,23,22,29,31,32,21,22,28,27,29,25,40,28,33,24,27,29,19,29,32,16,33,30,28,22,20,21,18,19,29,21,32,21,31,34,29,25,24,15,26,31,18,18,28,24,15,14,13,16,19,19,13,16,17,18,13,9,12,8,15,15,7,14,9,8,9,9,11,10
7593,1099,3466,1852,11,11,8,20,15,21,17,25,23,34,26,31,33,29,30,27,38,31,28,26,19,30,28,32,30,29,29,39,26,36,32,29,23,24,26,33,34,23,29,27,34,28,25,32,35,30,27,29,33,15,27,30,20,36,25,25,21,13,26,17,13,26,19,30,17,26,32,28,17,24,15,19,26,18,26,27,22,21,15,13,13,15,18,10,15,15,12,15,12,13,12,14,10,10,15,6,8,9,7,9,13
7599,1101,3432,1855,7,13,8,18,26,24,17,26,25,33,23,36,27,32,29,25,39,34,29,27,17,31,30,31,37,38,32,38,25,39,28,30,23,28,22,29,39,29,34,35,29,23,23,33,29,28,32,34,24,17,28,30,21,29,26,18,23,15,29,16,17,27,29,25,21,25,25,23,23,24,16,20,20,18,22,23,13,17,15,18,17,16,16,8,20,19,10,20,9,13,15,14,10,14,14,10,11,8,7,8,12
7605,1103,3495,1857,3,11,12,20,21,24,22,22,19,22,28,35,29,32,22,31,38,32,28,29,30,28,26,27,35,30,33,33,33,31,26,30,29,21,24,41,30,34,34,22,31,19,26,32,26,31,30,35,21,21,29,28,26,26,19,17,21,19,30,20,24,27,17,24,21,20,24,20,25,24,20,18,28,24,17,19,12,20,14,16,20,17,12,8,16,20,11,13,9,12,15,14,11,10,15,11,9,7,5,10,10
7608,1108,3386,1864,4,9,18,19,19,30,27,19,25,19,28,31,28,29,24,36,31,35,28,22,35,35,30,25,30,35,34,35,32,35,30,35,37,21,23,37,33,28,26,22,37,24,31,33,31,29,36,27,20,19,30,23,33,23,22,20,31,27,27,16,24,30,21,31,24,22,25,22,22,23,27,20,31,21,13,16,16,21,19,15,24,23,21,9,16,18,9,15,16,11,6,16,10,13,12,13,13,5,6,9,12
7623,1101,3393,1865,6,6,18,24,17,25,30,18,27,19,26,36,24,29,31,35,25,40,31,26,27,33,37,24,32,27,35,34,33,34,37,30,33,27,24,33,33,23,23,26,28,32,28,33,27,34,30,33,22,24,27,19,33,26,30,20,29,26,29,14,29,22,22,19,25,24,22,24,27,25,29,13,27,25,14,19,20,37,19,11,21,19,14,12,14,21,11,16,9,12,9,17,7,15,14,12,14,6,7,7,13
7632,1100,3420,1869,7,8,16,15,22,24,25,24,25,19,34,34,26,28,26,37,26,38,36,23,27,34,28,25,33,33,35,29,34,25,40,28,34,25,31,35,30,23,19,31,28,32,33,25,28,27,25,28,23,23,24,20,35,31,25,25,27,27,23,16,23,19,26,25,23,31,32,24,31,29,25,18,25,22,17,24,17,23,16,12,18,10,13,15,11,20,11,13,12,12,17,14,12,19,10,10,15,6,5,9,12
7639,1101,3440,1871,10,8,21,7,20,25,19,18,20,22,40,30,33,27,32,44,24,29,36,31,39,35,38,26,28,30,27,31,36,23,29,28,29,23,31,32,33,27,25,29,24,25,34,24,37,24,37,34,23,23,20,18,32,37,31,23,22,25,18,16,22,26,26,23,25,23,36,24,32,19,24,19,24,23,17,15,15,17,15,11,17,9,19,14,12,19,15,18,14,12,12,13,13,16,11,12,12,6,7,6,13
7648,1100,3425,1875,11,8,17,13,24,21,24,22,23,20,35,32,33,26,30,37,26,33,38,28,28,31,38,28,33,25,32,33,33,23,33,29,41,28,36,26,45,32,32,32,22,25,27,31,30,31,37,30,24,27,21,18,30,34,27,18,19,26,16,20,25,25,30,21,23,17,23,29,30,20,25,21,19,28,22,17,12,15,13,15,18,14,14,14,16,16,10,20,15,9,10,16,13,18,15,11,7,6,5,7,12
7657,1099,3406,1882,11,14,15,16,21,25,22,25,18,22,32,31,36,29,28,28,32,31,32,30,33,31,38,34,29,32,31,37,38,25,38,33,38,28,37,23,42,30,22,32,26,27,38,29,33,33,33,35,26,30,15,20,29,27,25,23,20,26,10,25,22,18,28,24,21,23,18,29,37,16,25,27,13,26,19,19,20,13,19,12,16,19,15,16,22,11,11,18,12,11,9,11,12,14,13,13,8,6,7,5,12
7670,1094,3526,1884,6,9,13,17,14,21,26,19,26,31,32,34,39,22,23,28,33,24,25,32,30,34,38,31,37,33,29,38,33,23,39,34,29,29,40,23,31,23,23,26,27,24,40,28,25,28,32,28,20,21,18,19,22,31,26,19,20,26,18,26,22,18,27,20,24,24,15,30,33,18,24,27,15,22,19,16,21,22,20,14,12,17,14,11,15,12,10,16,15,13,12,9,14,11,7,11,9,4,7,8,7
7676,1096,3494,1887,6,11,13,12,18,25,28,16,34,36,26,28,36,31,36,34,30,27,33,38,38,36,31,35,36,31,32,35,35,24,34,29,22,26,36,18,29,26,23,27,27,22,35,26,21,33,29,28,21,20,19,19,22,33,27,23,18,26,14,18,17,18,26,27,27,30,23,30,31,23,23,23,21,24,20,15,18,24,19,14,12,16,20,11,14,15,14,11,14,12,15,7,10,10,9,11,9,9,10,7,4
7682,1098,3486,1894,3,14,16,18,20,22,24,15,28,30,34,33,35,20,38,28,31,27,34,27,36,27,36,27,35,38,37,33,31,26,26,23,22,28,36,21,29,42,23,25,30,19,32,30,19,36,27,32,24,22,22,16,23,34,30,22,15,23,23,24,20,22,26,27,19,26,27,23,27,18,22,23,27,28,20,19,20,19,21,15,12,25,16,11,11,7,16,16,10,11,14,8,16,10,7,13,11,9,9,8,12
7687,1101,3390,1899,6,16,21,24,21,24,31,11,29,36,28,33,32,27,43,29,26,25,34,30,35,29,28,30,32,32,40,38,30,28,29,27,29,25,35,32,32,41,24,30,33,22,32,31,24,35,28,37,24,30,27,22,22,28,26,26,16,19,25,24,26,16,19,23,22,31,25,27,26,19,10,27,27,21,23,21,21,23,16,21,15,20,18,24,13,9,16,21,16,11,15,12,13,7,13,8,7,7,6,10,10
7697,1099,3445,1905,6,10,19,18,19,21,22,20,22,32,28,33,26,34,34,23,32,23,31,33,32,25,36,40,30,30,43,39,35,30,23,33,28,36,29,31,29,33,25,26,40,25,29,27,31,32,18,32,32,26,21,24,25,22,37,21,18,21,22,25,25,25,12,24,23,21,27,24,26,25,13,22,30,20,19,16,19,15,16,21,26,15,13,28,14,12,16,21,15,10,13,8,14,9,17,10,4,8,6,9,9
7708,1096,3426,1909,6,10,20,18,20,21,25,27,31,26,31,33,30,34,31,28,33,26,33,37,29,25,32,32,23,27,26,34,28,39,27,35,30,36,23,25,33,27,27,32,41,30,29,35,34,31,23,26,38,24,22,22,23,25,37,28,18,24,25,23,24,26,16,22,26,22,31,28,20,20,15,22,27,24,19,9,17,20,18,23,19,19,12,29,13,18,11,20,16,15,11,11,13,9,11,9,4,12,11,5,8
7717,1095,3473,1910,6,11,15,18,23,21,21,19,27,27,25,38,25,27,24,32,35,34,33,32,28,31,30,35,32,22,34,37,24,38,31,31,26,39,24,21,31,27,34,32,35,27,22,35,34,30,25,26,26,26,21,23,22,24,31,22,14,26,27,22,29,27,21,25,30,30,27,20,28,23,19,23,26,29,19,11,14,21,16,22,17,17,10,26,12,13,12,15,14,18,13,6,8,14,10,13,6,11,8,4,9
7726,1094,3423,1913,8,16,14,19,20,27,20,18,26,29,25,35,26,32,23,28,37,31,36,33,26,30,31,32,39,24,38,31,25,36,26,26,26,47,20,24,27,28,36,36,32,34,27,45,36,36,34,25,26,26,26,20,28,30,27,21,14,26,25,26,29,30,21,23,28,22,23,20,24,23,19,22,29,25,24,15,14,21,24,18,17,17,7,23,19,11,14,15,12,19,18,8,9,9,8,11,9,12,8,4,11
7735,1093,3448,1914,8,16,16,20,18,17,17,16,18,23,24,35,29,33,29,33,28,33,39,34,25,33,42,42,33,30,35,41,32,30,25,31,25,48,25,26,31,23,30,34,26,31,28,38,35,31,29,20,26,29,24,27,27,33,20,28,17,24,28,27,27,27,20,29,28,24,23,25,20,30,22,19,27,17,25,19,16,16,20,18,14,15,9,16,17,13,14,12,10,14,15,12,9,13,9,10,11,11,9,2,11
7742,1094,3467,1917,6,15,19,20,18,27,20,24,17,26,24,33,36,31,35,30,18,31,33,34,25,33,38,43,30,27,36,32,32,35,30,35,29,46,24,27,26,24,32,34,22,35,27,35,33,25,27,34,23,34,26,19,29,29,20,28,21,20,23,20,22,23,16,28,27,25,25,23,29,24,19,14,24,17,17,22,18,18,19,20,11,21,14,12,21,12,18,14,12,11,14,13,8,11,8,10,13,18,9,1,12
7754,1090,3468,1920,7,19,16,18,20,23,24,24,27,24,30,38,41,37,33,23,31,40,30,39,32,31,38,40,25,23,35,31,32,27,30,34,34,34,22,33,22,23,23,35,27,34,25,28,22,34,31,40,22,27,21,17,19,25,17,25,27,21,28,18,25,29,18,28,30,27,29,22,31,26,23,11,23,19,21,22,16,16,20,14,17,18,14,11,23,12,15,14,12,13,13,9,10,12,15,7,10,15,6,1,13
7757,1095,3473,1921,8,18,14,19,19,24,19,30,22,26,27,40,44,28,39,24,25,40,33,30,25,33,34,37,32,28,31,23,36,28,36,36,23,33,26,31,17,29,32,42,37,24,27,29,33,40,28,35,21,30,25,17,15,32,15,15,25,17,29,18,25,30,16,23,19,27,36,22,32,26,23,21,16,18,26,21,21,15,20,15,12,18,15,14,23,23,13,9,15,14,13,10,13,11,10,7,7,13,6,2,10
7765,1095,3488,1923,8,20,16,14,22,24,23,29,20,24,25,29,43,29,41,28,26,35,36,29,32,29,29,25,27,32,30,29,35,30,31,33,20,28,35,35,23,30,23,30,42,30,33,29,31,36,26,32,20,31,22,14,24,31,11,19,27,24,30,23,30,27,19,19,23,25,35,17,29,32,21,18,20,21,25,23,22,19,18,14,10,16,15,10,20,25,10,9,11,12,16,13,17,11,14,10,8,9,4,5,10
7773,1095,3500,1927,7,19,15,18,18,19,29,27,22,19,26,24,29,34,39,28,29,32,38,24,27,30,29,26,33,35,30,31,36,31,30,35,35,29,34,31,22,28,26,30,39,26,26,37,36,30,29,35,21,32,22,21,26,21,16,22,23,24,31,20,26,22,22,20,22,27,33,23,37,34,23,25,13,14,22,20,20,17,16,12,17,11,19,14,20,26,9,12,7,14,19,13,13,9,11,6,9,11,6,6,5
7775,1101,3437,1932,6,22,13,24,18,22,28,33,17,26,31,26,23,30,37,26,22,37,47,34,28,32,25,34,26,33,33,26,47,35,30,40,40,27,28,38,24,28,21,23,44,23,29,36,34,26,22,38,19,24,18,24,27,18,20,18,24,31,30,25,22,27,21,21,25,32,36,22,29,30,23,28,23,18,19,21,18,24,13,19,19,17,15,19,14,27,9,13,9,14,17,12,11,7,11,6,14,9,7,5,10
7781,1103,3475,1938,6,17,15,18,22,23,28,31,20,27,27,25,37,39,38,28,23,28,37,27,35,33,25,36,37,26,31,24,39,44,24,38,38,32,23,27,26,33,27,29,44,24,25,29,28,29,33,32,23,22,23,25,28,15,27,26,24,27,25,22,17,24,24,29,22,29,28,17,22,33,21,25,21,22,13,25,16,21,17,11,14,13,14,19,13,25,12,20,8,13,16,14,13,9,12,7,10,11,5,3,6
7783,1109,3549,1940,8,18,12,26,29,19,28,33,20,27,27,30,32,40,35,25,26,27,32,32,37,33,24,33,32,16,29,28,33,43,21,32,30,32,25,21,31,38,22,36,36,28,27,26,29,23,35,27,26,17,21,22,34,22,28,27,27,21,19,21,16,23,22,23,24,26,23,17,20,27,17,24,20,22,15,21,16,20,18,14,17,15,12,14,12,20,9,17,5,12,15,15,12,12,9,8,8,14,6,7,9
7794,1106,3526,1942,8,19,13,18,25,18,31,29,18,30,28,30,26,42,35,28,32,30,29,27,32,37,21,27,32,30,30,28,33,41,24,27,29,34,24,27,30,29,24,33,32,35,27,35,26,32,32,32,25,16,20,22,33,25,24,16,26,24,23,26,19,26,20,27,25,25,24,24,21,24,17,22,18,25,17,22,22,25,14,18,18,22,11,18,13,19,9,13,6,10,12,14,13,13,9,12,7,9,10,5,9
7797,1111,3497,1945,9,15,19,20,24,15,29,25,21,30,25,25,32,37,35,32,32,27,27,31,38,38,29,35,31,29,24,34,32,41,27,39,36,34,28,35,26,26,23,30,31,35,40,36,25,28,33,34,28,20,24,21,35,28,29,11,19,29,27,23,20,24,16,22,26,27,25,25,19,21,13,23,23,25,20,24,19,16,16,26,15,13,17,14,11,11,10,12,6,10,14,8,11,9,7,11,8,12,10,7,8
7808,1108,3451,1953,6,10,19,17,22,14,30,31,23,23,24,24,32,32,41,32,38,31,26,31,32,30,32,32,43,29,30,41,33,41,30,46,34,36,25,32,31,28,17,38,32,35,33,32,28,34,28,23,28,20,25,26,29,28,25,16,22,31,22,26,24,22,22,26,32,28,29,26,18,24,26,20,18,18,15,23,16,17,16,23,14,14,22,15,17,8,21,14,7,9,18,10,9,11,9,12,8,13,7,6,8
7815,1109,3496,1959,6,6,19,20,19,20,27,23,25,21,34,32,31,29,38,34,43,28,25,30,28,32,38,29,32,28,31,39,33,38,32,42,27,36,23,30,35,24,23,36,30,25,35,32,29,30,30,32,27,23,22,26,27,34,28,19,25,31,28,24,19,22,22,19,27,29,25,17,19,27,19,19,18,23,10,22,22,16,14,23,14,17,16,12,13,9,15,14,13,11,19,11,12,9,11,9,9,10,5,8,8
7827,1105,3505,1964,5,9,26,18,16,22,32,19,30,19,25,30,38,32,29,37,33,42,20,31,31,29,32,25,31,32,39,32,32,31,33,33,29,28,24,28,41,28,31,29,35,23,44,33,31,25,30,32,24,23,23,24,19,28,24,26,22,22,30,23,21,28,25,18,24,27,25,22,17,24,17,23,17,24,18,16,25,17,13,26,18,16,17,12,19,13,17,16,16,10,18,9,10,8,11,11,11,9,5,8,5
7832,1108,3536,1969,8,9,28,23,18,22,28,17,36,16,23,26,38,28,31,37,30,33,20,32,38,26,39,20,29,36,35,28,30,33,39,29,33,30,30,25,29,23,25,36,33,37,33,32,27,25,24,37,32,22,19,20,21,29,18,25,24,20,29,22,20,25,21,23,25,23,25,28,18,20,18,24,22,22,22,22,18,23,16,25,15,16,17,10,16,10,20,13,19,6,16,11,6,6,8,11,11,16,4,6,5
7842,1106,3488,1972,7,9,18,19,22,29,23,17,37,27,26,19,37,29,42,41,33,27,27,31,36,33,40,23,34,35,36,34,31,40,40,32,39,30,33,29,28,21,21,30,39,35,40,31,26,24,24,33,32,26,17,23,18,26,14,24,31,20,26,24,19,25,26,22,28,26,27,22,24,20,25,26,21,19,25,24,16,18,12,20,13,16,16,13,13,12,21,14,21,6,16,11,9,4,9,8,10,11,4,6,6
7853,1103,3556,1973,7,8,14,19,25,21,31,17,27,30,23,24,26,36,33,33,29,28,31,32,30,38,42,26,34,26,36,29,34,37,33,29,35,23,36,33,29,14,18,22,38,31,32,24,30,30,30,32,28,24,25,22,25,29,14,24,34,21,33,22,23,26,24,19,26,26,24,24,17,18,22,20,19,13,20,26,14,22,19,17,17,20,20,14,7,11,21,15,20,6,16,14,14,7,7,9,9,10,6,6,10
7862,1102,3543,1976,6,7,17,20,27,18,28,19,23,27,27,30,26,35,36,32,36,27,35,26,31,26,35,26,35,25,34,33,30,29,29,34,31,29,20,34,33,24,20,32,38,35,30,27,35,36,32,27,31,23,29,25,29,25,18,28,34,21,25,20,28,24,26,27,17,27,26,23,22,19,16,22,21,12,17,28,13,25,22,9,18,25,18,12,8,14,17,16,16,11,14,14,15,6,8,14,5,11,6,5,6
7868,1104,3534,1979,4,8,20,24,23,19,23,31,18,22,28,29,25,29,39,25,42,27,43,30,28,25,30,17,33,25,26,32,24,35,33,26,28,34,25,37,35,34,31,34,42,29,27,33,33,27,35,27,33,19,27,30,27,18,20,24,28,20,34,20,27,26,32,24,18,18,28,30,26,18,18,20,23,19,19,20,16,23,20,11,24,19,18,11,9,15,13,12,15,16,12,13,12,9,12,13,9,11,10,3,9
7868,1112,3497,1985,3,12,20,22,25,25,21,32,21,31,28,28,25,35,36,27,36,31,34,30,29,34,31,19,32,27,30,38,34,34,24,34,24,37,28,24,35,34,28,37,39,33,32,34,26,21,34,26,30,23,32,24,29,19,22,18,25,23,24,24,24,31,31,21,19,23,33,35,27,22,18,21,25,18,31,21,15,20,20,10,20,17,17,10,10,8,16,14,12,17,16,14,12,7,10,10,11,11,8,1,7
7872,1116,3460,1992,3,6,22,16,23,32,22,31,27,27,27,37,30,35,34,31,35,31,40,31,34,38,29,26,34,33,29,29,31,33,24,42,17,49,30,28,25,37,32,29,31,27,27,33,28,21,28,31,29,23,23,25,33,16,22,20,21,39,21,24,24,27,22,23,21,25,31,31,31,21,20,21,30,22,25,19,20,20,17,15,21,14,17,10,12,11,24,21,16,16,14,16,13,10,12,8,9,6,10,2,2
7879,1117,3518,1997,4,8,17,16,16,32,18,27,30,31,26,33,35,30,36,35,36,28,33,31,29,39,35,33,32,30,30,42,26,25,28,37,24,51,32,25,24,29,33,32,31,22,18,27,28,24,33,24,31,24,24,28,26,15,26,21,17,39,23,25,20,27,22,25,20,13,23,23,28,27,18,17,21,27,25,22,15,29,18,10,18,14,21,11,12,12,22,13,14,14,15,22,14,9,12,10,10,7,11,5,4
